CustomerKey,City,First Name,Last Name,Full Name,Gender,DateFirstPurchase
13596,Orly,Billy,Gomez,Billy Gomez,MALE,2023-02-10
13597,Hof,Lance,Gutierrez,Lance Gutierrez,MALE,2023-08-19
13598,Werne,Keith,Luo,Keith Luo,MALE,2023-10-07
13599,Berks,Valerie,Zhu,Valerie Zhu,FEMALE,2023-05-01
13600,Watford,Marie,Sanz,Marie Sanz,FEMALE,2021-02-03
13601,Berlin,Tanya,Dominguez,Tanya Dominguez,FEMALE,2024-01-03
13602,Billericay,Virginia,Mehta,Virginia Mehta,FEMALE,2021-02-05
13603,Leeds,Molly,Martinez,Molly Martinez,FEMALE,2023-03-22
13604,London,Nuan,Zheng,Nuan Zheng,MALE,2023-10-10
13605,Metz,Gerrit,Straatsma,Gerrit Straatsma,MALE,2022-01-21
13606,Frankfurt,Drew,Sharma,Drew Sharma,MALE,2021-04-17
13607,Frankfurt am Main,Levi,Rana,Levi Rana,MALE,2021-04-18
13608,Paderborn,Karla,Kumar,Karla Kumar,FEMALE,2023-10-12
13609,London,Ramon,Yang,Ramon Yang,MALE,2023-08-07
13610,Paris,Omar,Sharma,Omar Sharma,MALE,2023-03-21
13611,Sèvres,Marshall,Huang,Marshall Huang,MALE,2024-01-05
13612,Warrington,Hailey,Ross,Hailey Ross,FEMALE,2023-06-10
13613,Springwood,Derek,Jai,Derek Jai,MALE,2023-02-13
13614,North Ryde,Julie,Becker,Julie Becker,FEMALE,2023-04-26
13615,Sydney,Jacquelyn,Rowe,Jacquelyn Rowe,FEMALE,2023-01-29
13616,Sunbury,Cole,Ramirez,Cole Ramirez,MALE,2022-07-14
13617,Cranbourne,Gerald,Suri,Gerald Suri,MALE,2023-04-18
13618,Geelong,Jay,Raman,Jay Raman,MALE,2022-07-11
13619,Rhodes,Arturo,Xu,Arturo Xu,MALE,2022-07-20
13620,Coffs Harbour,Damien,Ye,Damien Ye,MALE,2022-07-06
13621,Sunbury,Melody,Ruiz,Melody Ruiz,FEMALE,2023-07-23
13622,Newcastle,Alan,Wang,Alan Wang,MALE,2022-07-02
13623,Melbourne,Mitchell,Carson,Mitchell Carson,MALE,2023-06-27
13624,Sunbury,Nicole,Long,Nicole Long,FEMALE,2023-02-22
13625,Port Macquarie,Jason,Campbell,Jason Campbell,MALE,2022-07-21
13626,Brisbane,Johnathan,Madan,Johnathan Madan,MALE,2022-07-13
13627,Darlinghurst,Natasha,Rubio,Natasha Rubio,FEMALE,2023-03-17
13628,Cranbourne,Kaitlin,Schmidt,Kaitlin Schmidt,FEMALE,2023-04-01
13629,Rockhampton,Karla,Yuan,Karla Yuan,FEMALE,2022-07-21
13630,Wollongong,Brenda,Arun,Brenda Arun,FEMALE,2022-07-01
13631,Matraville,Joe,Subram,Joe Subram,MALE,2022-07-01
13632,Cloverdale,Cheryl,Munoz,Cheryl Munoz,FEMALE,2022-07-22
13633,North Ryde,Juan,Ramos,Juan Ramos,MALE,2022-07-25
13634,Brisbane,Alexis,Russell,Alexis Russell,FEMALE,2023-09-03
13635,Matraville,Kurt,Deng,Kurt Deng,MALE,2023-02-01
13636,Sunbury,Jarrod,Rodriguez,Jarrod Rodriguez,MALE,2022-07-14
13637,Wollongong,Victoria,Cooper,Victoria Cooper,FEMALE,2022-07-25
13638,Sydney,Diana,Alvarez,Diana Alvarez,FEMALE,2022-07-14
13639,Geelong,Colin,Liang,Colin Liang,MALE,2023-02-14
13640,East Brisbane,Rachael,Patel,Rachael Patel,FEMALE,2023-03-15
13641,Hervey Bay,Adrian,Watson,Adrian Watson,MALE,2023-03-17
13642,Darlinghurst,Cassie,Nara,Cassie Nara,FEMALE,2023-05-09
13643,Lane Cove,Ronald,Sai,Ronald Sai,MALE,2022-07-07
13644,Bendigo,Kristi,Dominguez,Kristi Dominguez,FEMALE,2022-07-16
13645,Hawthorne,Eugene,He,Eugene He,MALE,2022-07-19
13646,Warrnambool,Terry,Yuan,Terry Yuan,MALE,2022-07-22
13647,East Brisbane,Armando,Alonso,Armando Alonso,MALE,2022-07-01
13648,Rockhampton,Arturo,Sharma,Arturo Sharma,MALE,2022-07-29
13649,Townsville,Rebekah,Suarez,Rebekah Suarez,FEMALE,2022-07-20
13650,North Sydney,Jessie,She,Jessie She,MALE,2022-07-11
13651,Perth,Jerry,Sharma,Jerry Sharma,MALE,2022-07-06
13652,Beaverton,Tamara,Zeng,Tamara Zeng,FEMALE,2023-05-08
13653,Burien,Tony,Chander,Tony Chander,MALE,2022-05-13
13654,Bellingham,Shawn,Andersen,Shawn Andersen,MALE,2023-07-08
13655,Bellingham,Christopher,Walker,Christopher Walker,MALE,2023-11-06
13656,Bellflower,Faith,Howard,Faith Howard,FEMALE,2023-07-14
13657,Lebanon,Kaylee,Collins,Kaylee Collins,FEMALE,2022-04-30
13658,Redmond,Wyatt,Bennett,Wyatt Bennett,MALE,2022-05-13
13659,Ballard,Clayton,Shan,Clayton Shan,MALE,2023-06-05
13660,Metchosin,Ethan,Davis,Ethan Davis,MALE,2023-05-20
13661,Warrington,Andre,Sara,Andre Sara,MALE,2021-02-05
13662,Villeneuve-d'Ascq,Miguel,Roberts,Miguel Roberts,MALE,2022-01-12
13663,Stuttgart,Melvin,Tang,Melvin Tang,MALE,2023-02-02
13664,Oxon,Larry,Diaz,Larry Diaz,MALE,2023-07-27
13665,Woolston,Kristi,Randall,Kristi Randall,FEMALE,2023-08-02
13666,Grevenbroich,Teresa,Ruiz,Teresa Ruiz,FEMALE,2021-04-14
13667,Les Ulis,Andres,Deng,Andres Deng,MALE,2022-01-03
13668,Coffs Harbour,Stanley,Martinez,Stanley Martinez,MALE,2023-02-06
13669,Gold Coast,Kristy,Gill,Kristy Gill,FEMALE,2023-04-20
13670,Port Macquarie,Brittney,Zeng,Brittney Zeng,FEMALE,2023-02-22
13671,Poing,Frank,Ramos,Frank Ramos,MALE,2024-01-28
13672,Lille,Benjamin,Davis,Benjamin Davis,MALE,2023-06-27
13673,Verrieres Le Buisson,Sandra,He,Sandra He,FEMALE,2023-11-17
13674,Paris,Drew,Shen,Drew Shen,MALE,2023-05-05
13675,London,Stanley,Sai,Stanley Sai,MALE,2023-06-16
13676,W. York,George,Kapoor,George Kapoor,MALE,2023-03-27
13677,Saarbrücken,Brian,Albrecht,Brian Albrecht,FEMALE,2024-01-04
13678,High Wycombe,Warren,Goel,Warren Goel,MALE,2021-02-23
13679,Lancaster,Sandra,Li,Sandra Li,FEMALE,2021-02-23
13680,Warrington,Jan,Watson,Jan Watson,FEMALE,2021-02-17
13681,Paris,Adam,Hall,Adam Hall,MALE,2023-10-01
13682,Paderborn,Fernando,Lopez,Fernando Lopez,MALE,2023-06-13
13683,Kiel,Sheila,Torres,Sheila Torres,FEMALE,2023-10-13
13684,Kassel,Francis,Dominguez,Francis Dominguez,MALE,2023-11-29
13685,Berlin,Briana,Torres,Briana Torres,FEMALE,2021-04-29
13686,Dresden,Peter,Jai,Peter Jai,MALE,2021-04-08
13687,Bury,Mario,Xie,Mario Xie,MALE,2021-02-09
13688,Oxon,Ruben,Sanchez,Ruben Sanchez,MALE,2023-06-29
13689,York,Teresa,Ramos,Teresa Ramos,FEMALE,2021-02-21
13690,W. York,Claudia,Gao,Claudia Gao,FEMALE,2021-02-23
13691,Billericay,Ariana,Bailey,Ariana Bailey,FEMALE,2021-02-25
13692,Cambridge,Curtis,Li,Curtis Li,MALE,2023-10-23
13693,London,Dominic,Gonzalez,Dominic Gonzalez,MALE,2021-02-18
13694,Gateshead,Savannah,Gray,Savannah Gray,FEMALE,2023-04-05
13695,Roubaix,Christian,Clark,Christian Clark,MALE,2023-06-18
13696,Neunkirchen,Katherine,Edwards,Katherine Edwards,FEMALE,2023-02-21
13697,Offenbach,Jésus,Munoz,Jésus Munoz,MALE,2021-04-24
13698,Kassel,Catherine,Sanchez,Catherine Sanchez,FEMALE,2023-02-20
13699,Milwaukie,Rachel,Alexander,Rachel Alexander,FEMALE,2023-10-15
13700,Daly City,Evan,Howard,Evan Howard,MALE,2022-05-24
13701,Newton,Haley,Scott,Haley Scott,FEMALE,2023-04-30
13702,Chula Vista,Jessie,Suarez,Jessie Suarez,FEMALE,2022-05-17
13703,Kirkland,Mackenzie,Sanders,Mackenzie Sanders,FEMALE,2023-05-06
13704,Walla Walla,Victoria,Davis,Victoria Davis,FEMALE,2022-05-13
13705,Portland,Blake,Mitchell,Blake Mitchell,MALE,2022-05-15
13706,Cliffside,Kaitlyn,Peterson,Kaitlyn Peterson,FEMALE,2023-11-28
13707,Royal Oak,Austin,Smith,Austin Smith,MALE,2023-08-29
13708,Cliffside,Jennifer,Bennett,Jennifer Bennett,FEMALE,2023-02-25
13709,Langford,Zachary,Robinson,Zachary Robinson,MALE,2023-11-11
13710,Oak Bay,Destiny,Harris,Destiny Harris,FEMALE,2023-10-30
13711,Royal Oak,Thomas,Mitchell,Thomas Mitchell,MALE,2023-11-16
13712,Beaverton,Nancy,Martinez,Nancy Martinez,FEMALE,2022-05-04
13713,Sedro Woolley,Alexander,Walker,Alexander Walker,MALE,2022-05-27
13714,Milwaukie,Amanda,Ward,Amanda Ward,FEMALE,2022-05-11
13715,Chula Vista,Eduardo,Sanchez,Eduardo Sanchez,MALE,2022-06-23
13716,Downey,Brandon,Jai,Brandon Jai,MALE,2022-06-12
13717,Beaverton,Audrey,Gill,Audrey Gill,FEMALE,2023-05-17
13718,Redmond,Marcus,Barnes,Marcus Barnes,MALE,2022-05-31
13719,Langford,Isaac,Carter,Isaac Carter,MALE,2023-05-26
13720,Sooke,Cameron,Johnson,Cameron Johnson,MALE,2023-09-13
13721,Olympia,Lucas,Howard,Lucas Howard,MALE,2022-06-18
13722,Puyallup,Luke,Campbell,Luke Campbell,MALE,2022-06-21
13723,Burbank,Leonard,Raje,Leonard Raje,MALE,2023-11-01
13724,Mill Valley,Charles,Thompson,Charles Thompson,MALE,2022-06-10
13725,San Gabriel,Nathan,Henderson,Nathan Henderson,MALE,2022-06-18
13726,Torrance,Austin,Lewis,Austin Lewis,MALE,2022-06-14
13727,Berkeley,Paula,Rubio,Paula Rubio,FEMALE,2023-12-10
13728,Bellflower,Taylor,Stewart,Taylor Stewart,FEMALE,2022-06-25
13729,Sedro Woolley,Jason,Li,Jason Li,MALE,2022-06-24
13730,Bellingham,Walter,Suarez,Walter Suarez,MALE,2022-05-30
13731,Coronado,Jan,James,Jan James,FEMALE,2024-01-23
13732,N. Vancouver,Julian,Isla,Julian Isla,FEMALE,2023-02-03
13733,Burien,Sydney,Collins,Sydney Collins,FEMALE,2022-06-01
13734,Berkeley,Kristi,Gonzalez,Kristi Gonzalez,FEMALE,2022-06-05
13735,Bremerton,Dennis,Guo,Dennis Guo,MALE,2022-06-03
13736,Spring Valley,Cole,Rivera,Cole Rivera,MALE,2022-06-09
13737,Bellflower,Garrett,Sanders,Garrett Sanders,MALE,2023-07-01
13738,Los Angeles,Jose,Young,Jose Young,MALE,2024-01-16
13739,Renton,Jason,Coleman,Jason Coleman,MALE,2023-08-24
13740,Walla Walla,Jada,Ramirez,Jada Ramirez,FEMALE,2023-08-29
13741,Imperial Beach,Haley,Morgan,Haley Morgan,FEMALE,2022-06-15
13742,Bremerton,Benjamin,Ross,Benjamin Ross,MALE,2022-07-21
13743,Oak Bay,Isabella,Anderson,Isabella Anderson,FEMALE,2023-11-07
13744,Bremerton,Alvin,Andersen,Alvin Andersen,MALE,2022-07-28
13745,Milwaukie,Andrew,Robinson,Andrew Robinson,MALE,2022-07-27
13746,Berkeley,Janelle,Madan,Janelle Madan,FEMALE,2022-07-10
13747,Kirkland,Brian,Torres,Brian Torres,MALE,2022-07-30
13748,Renton,José,Martinez,José Martinez,MALE,2023-04-20
13749,Burlingame,Julio,Alonso,Julio Alonso,MALE,2023-06-24
13750,Bremerton,Raymond,Sai,Raymond Sai,MALE,2023-06-08
13751,Vancouver,Allison,Rivera,Allison Rivera,FEMALE,2023-06-20
13752,La Jolla,Isabella,Parker,Isabella Parker,FEMALE,2023-08-14
13753,Redwood City,Rebecca,Nicholls,Rebecca Nicholls,FEMALE,2024-01-28
13754,Ballard,Paige,Peterson,Paige Peterson,FEMALE,2023-12-18
13755,Beaverton,Luke,Roberts,Luke Roberts,MALE,2023-12-03
13756,Sooke,Kaylee,Young,Kaylee Young,FEMALE,2023-03-01
13757,Issaquah,Jordyn,Griffin,Jordyn Griffin,FEMALE,2023-08-06
13758,Langford,Alexandria,Bell,Alexandria Bell,FEMALE,2023-02-04
13759,El Cajon,Jackson,Scott,Jackson Scott,MALE,2023-04-03
13760,Langley,Brian,Cooper,Brian Cooper,MALE,2023-06-13
13761,Oregon City,Logan,Powell,Logan Powell,MALE,2023-06-24
13762,Royal Oak,Gavin,Long,Gavin Long,MALE,2023-03-27
13763,Yakima,Stephanie,Richardson,Stephanie Richardson,FEMALE,2023-09-10
13764,Dunkerque,Stephanie,Parker,Stephanie Parker,FEMALE,2023-03-17
13765,London,Jaime,Shen,Jaime Shen,MALE,2021-03-02
13766,Paris,Joe,Gill,Joe Gill,MALE,2022-01-14
13767,München,Linda,Jimenez,Linda Jimenez,FEMALE,2021-04-10
13768,Courbevoie,Ross,Munoz,Ross Munoz,MALE,2022-01-17
13769,Lieusaint,Brendan,Kumar,Brendan Kumar,MALE,2022-01-17
13770,Frankfurt,Gerald,Moreno,Gerald Moreno,MALE,2021-04-19
13771,Hamburg,Victor,Moreno,Victor Moreno,MALE,2021-05-09
13772,Peterborough,Michele,Perez,Michele Perez,FEMALE,2021-03-06
13773,Dunkerque,Dana,Blanco,Dana Blanco,FEMALE,2023-07-10
13774,Hamburg,Steve,Guo,Steve Guo,MALE,2021-05-28
13775,Hannover,Patricia,Subram,Patricia Subram,FEMALE,2023-12-19
13776,Billericay,Miguel,Carter,Miguel Carter,MALE,2023-03-08
13777,London,Manuel,Perez,Manuel Perez,MALE,2021-03-26
13778,Braunschweig,Roger,Huang,Roger Huang,MALE,2021-05-08
13779,Paris,Manuel,Garcia,Manuel Garcia,MALE,2022-01-02
13780,Colombes,Monica,Perez,Monica Perez,FEMALE,2023-11-24
13781,Paris,Dominique,Patel,Dominique Patel,FEMALE,2023-06-03
13782,Essen,Kelli,Lu,Kelli Lu,FEMALE,2021-05-03
13783,Peterborough,Logan,Wright,Logan Wright,MALE,2021-03-18
13784,Warrington,Spencer,Griffin,Spencer Griffin,MALE,2021-03-08
13785,London,Clayton,She,Clayton She,MALE,2023-04-29
13786,Kassel,Jon,Chavez,Jon Chavez,MALE,2023-08-04
13787,Grevenbroich,Glenn,Cai,Glenn Cai,MALE,2023-05-16
13788,Birmingham,Kari,Fernandez,Kari Fernandez,FEMALE,2023-03-30
13789,Saarbrücken,Julie,Shan,Julie Shan,FEMALE,2021-05-09
13790,Münster,Nina,Deng,Nina Deng,FEMALE,2021-05-17
13791,Milton Keynes,Audrey,Martin,Audrey Martin,FEMALE,2023-06-05
13792,York,Charles,Taylor,Charles Taylor,MALE,2021-03-02
13793,Roubaix,Jason,Gonzales,Jason Gonzales,MALE,2022-01-18
13794,Woolston,Mallory,Martin,Mallory Martin,FEMALE,2021-03-30
13795,Frankfurt am Main,Carl,Raje,Carl Raje,MALE,2021-05-05
13796,Duesseldorf,Martha,Zheng,Martha Zheng,FEMALE,2023-11-01
13797,Kiel,Franklin,Gao,Franklin Gao,MALE,2023-12-30
13798,West Sussex,Tammy,Randall,Tammy Randall,FEMALE,2023-12-05
13799,Chatou,Bryan,Bailey,Bryan Bailey,MALE,2022-01-16
13800,Lille,Logan,Li,Logan Li,MALE,2022-01-21
13801,Chatou,Colleen,Andersen,Colleen Andersen,FEMALE,2022-02-09
13802,Dunkerque,Tina,Subram,Tina Subram,FEMALE,2023-02-22
13803,Saarlouis,Krystal,Zheng,Krystal Zheng,FEMALE,2023-08-12
13804,Birmingham,Dawn,Luo,Dawn Luo,FEMALE,2023-12-31
13805,Runcorn,Gabriel,Hernandez,Gabriel Hernandez,MALE,2023-05-29
13806,Orly,Bryant,Mehta,Bryant Mehta,MALE,2022-02-12
13807,Duesseldorf,Frederick,Rana,Frederick Rana,MALE,2021-06-28
13808,Erlangen,Richard,Perez,Richard Perez,MALE,2021-06-05
13809,Milton Keynes,Lisa,Zhou,Lisa Zhou,FEMALE,2023-04-18
13810,Watford,Vanessa,Barnes,Vanessa Barnes,FEMALE,2023-12-19
13811,Bobigny,Sandra,Chen,Sandra Chen,FEMALE,2022-02-23
13812,Orleans,Joanna,Munoz,Joanna Munoz,FEMALE,2022-02-10
13813,Tremblay-en-France,Kristen,Sun,Kristen Sun,FEMALE,2023-03-03
13814,Bury,Sarah,Walker,Sarah Walker,FEMALE,2023-03-22
13815,London,Lacey,Lin,Lacey Lin,FEMALE,2023-02-09
13816,Peterborough,Marissa,Henderson,Marissa Henderson,FEMALE,2023-04-23
13817,Colombes,Jenny,Huang,Jenny Huang,FEMALE,2023-06-13
13818,Drancy,Dawn,Chander,Dawn Chander,FEMALE,2023-01-31
13819,Les Ulis,Max,Gill,Max Gill,MALE,2023-06-22
13820,London,Danny,Alvarez,Danny Alvarez,MALE,2021-03-28
13821,Woolston,Allen,Lopez,Allen Lopez,MALE,2021-03-01
13822,Erlangen,Jay,Moyer,Jay Moyer,MALE,2021-06-14
13823,Verrieres Le Buisson,Margaret,Zheng,Margaret Zheng,FEMALE,2022-02-16
13824,Werne,Destiny,Wood,Destiny Wood,FEMALE,2023-10-20
13825,Lille,Kelvin,Ma,Kelvin Ma,MALE,2023-08-25
13826,Darmstadt,Candice,He,Candice He,FEMALE,2023-11-06
13827,Frankfurt,Nathan,Harris,Nathan Harris,MALE,2023-07-17
13828,Frankfurt am Main,Jessie,Travers,Jessie Travers,FEMALE,2023-10-31
13829,Grevenbroich,Randall,Carlson,Randall Carlson,MALE,2021-06-13
13830,Esher-Molesey,Andrea,Cox,Andrea Cox,FEMALE,2023-12-11
13831,Morangis,Eddie,Alvarez,Eddie Alvarez,MALE,2023-03-06
13832,Courbevoie,Priscilla,Raji,Priscilla Raji,FEMALE,2023-03-20
13833,Drancy,Noah,Lewis,Noah Lewis,MALE,2023-11-18
13834,Morangis,Naomi,Suarez,Naomi Suarez,FEMALE,2023-11-09
13835,Paris,Hailey,Brooks,Hailey Brooks,FEMALE,2023-08-28
13836,Hof,Dominic,Sara,Dominic Sara,MALE,2021-06-01
13837,Hof,Alyssa,Lee,Alyssa Lee,FEMALE,2023-11-12
13838,Oxford,Jill,Rubio,Jill Rubio,FEMALE,2023-09-11
13839,Roissy en Brie,Manuel,Madan,Manuel Madan,MALE,2022-02-03
13840,Boulogne-sur-Mer,Tommy,Pal,Tommy Pal,MALE,2022-02-25
13841,York,Clayton,Kumar,Clayton Kumar,MALE,2021-03-22
13842,Braunschweig,Kenneth,Xie,Kenneth Xie,MALE,2021-06-15
13843,Saint Germain en Laye,Warren,Xie,Warren Xie,MALE,2023-03-11
13844,Paderborn,Phillip,Mehta,Phillip Mehta,MALE,2021-06-26
13845,Kirkby,Shawn,Nara,Shawn Nara,MALE,2021-03-25
13846,Newcastle upon Tyne,Lisa,Zheng,Lisa Zheng,FEMALE,2021-03-30
13847,Oxford,Kurt,Tang,Kurt Tang,MALE,2021-03-20
13848,W. Linn,Melissa,Blue,Melissa Blue,FEMALE,2023-02-09
13849,Beaverton,Preston,Rodriguez,Preston Rodriguez,MALE,2022-07-08
13850,Beverly Hills,Anthony,Thompson,Anthony Thompson,MALE,2023-06-03
13851,Port Hammond,Seth,Moore,Seth Moore,MALE,2023-11-11
13852,N. Vancouver,Ian,Robinson,Ian Robinson,MALE,2023-11-28
13853,Newton,Connor,Zhang,Connor Zhang,MALE,2023-12-13
13854,Chula Vista,Kyle,Parker,Kyle Parker,MALE,2022-07-24
13855,Colma,Sarah,Washington,Sarah Washington,FEMALE,2022-07-22
13856,Lincoln Acres,Ian,Scott,Ian Scott,MALE,2022-07-12
13857,Woodburn,Victoria,Thompson,Victoria Thompson,FEMALE,2023-12-10
13858,San Diego,Melanie,Richardson,Melanie Richardson,FEMALE,2023-08-10
13859,Burlingame,Kristin,Deng,Kristin Deng,FEMALE,2023-12-24
13860,Haney,Olivia,Watson,Olivia Watson,FEMALE,2023-02-01
13861,Renton,Hailey,Rogers,Hailey Rogers,FEMALE,2023-07-30
13862,Bellflower,Andrew,Walker,Andrew Walker,MALE,2022-07-23
13863,Berkeley,Kevin,Long,Kevin Long,MALE,2023-09-08
13864,Berkeley,Robin,Torres,Robin Torres,FEMALE,2023-07-06
13865,Novato,Mariah,Foster,Mariah Foster,FEMALE,2022-07-31
13866,San Diego,Mya,Butler,Mya Butler,FEMALE,2022-08-13
13867,Lynnwood,Luke,Griffin,Luke Griffin,MALE,2023-06-01
13868,Salem,Shelby,Morris,Shelby Morris,FEMALE,2023-03-24
13869,Burlingame,Anna,Morgan,Anna Morgan,FEMALE,2023-11-02
13870,Lebanon,Jonathan,Clark,Jonathan Clark,MALE,2022-08-25
13871,Palo Alto,Sarah,Gonzales,Sarah Gonzales,FEMALE,2022-08-07
13872,Marysville,Alyssa,Henderson,Alyssa Henderson,FEMALE,2023-02-01
13873,Concord,Russell,Jai,Russell Jai,MALE,2022-08-05
13874,Grossmont,Alyssa,Bryant,Alyssa Bryant,FEMALE,2023-07-24
13875,El Cajon,Samantha,Williams,Samantha Williams,FEMALE,2024-01-24
13876,Chula Vista,Sebastian,Murphy,Sebastian Murphy,MALE,2023-07-11
13877,Lakewood,Adam,Lal,Adam Lal,MALE,2022-08-21
13878,Oak Bay,Sebastian,Gray,Sebastian Gray,MALE,2023-12-15
13879,Bellflower,Derrick,Hernandez,Derrick Hernandez,MALE,2023-09-08
13880,Burien,Marshall,Kumar,Marshall Kumar,MALE,2023-07-07
13881,Yakima,Jasmine,Wood,Jasmine Wood,FEMALE,2023-08-27
13882,Imperial Beach,Mariah,Russell,Mariah Russell,FEMALE,2022-08-12
13883,Long Beach,Brandon,Lal,Brandon Lal,MALE,2022-08-18
13884,Bellingham,Jada,Rogers,Jada Rogers,FEMALE,2022-08-09
13885,Tacoma,Brian,Howard,Brian Howard,MALE,2022-07-31
13886,Colma,Rachel,Taylor,Rachel Taylor,FEMALE,2022-08-13
13887,Spring Valley,Nathan,Scott,Nathan Scott,MALE,2022-09-10
13888,Everett,Ian,Brown,Ian Brown,MALE,2023-10-29
13889,Lebanon,Robert,Martin,Robert Martin,MALE,2022-09-14
13890,Beaverton,Jennifer,Carter,Jennifer Carter,FEMALE,2022-09-11
13891,Lakewood,Aaron,Simmons,Aaron Simmons,MALE,2023-05-07
13892,Milwaukie,Spencer,Diaz,Spencer Diaz,MALE,2022-08-29
13893,Beaverton,Dalton,Carter,Dalton Carter,MALE,2023-06-19
13894,Bremerton,Robyn,Ruiz,Robyn Ruiz,FEMALE,2022-09-01
13895,Bremerton,Isabella,Brooks,Isabella Brooks,FEMALE,2022-09-17
13896,Burien,Hailey,Mitchell,Hailey Mitchell,FEMALE,2022-10-11
13897,Burien,Carol,Washington,Carol Washington,MALE,2022-10-23
13898,Corvallis,Richard,Baker,Richard Baker,MALE,2022-10-19
13899,Olympia,Cameron,Jones,Cameron Jones,MALE,2023-04-13
13900,Olympia,Isaac,Campbell,Isaac Campbell,MALE,2023-04-19
13901,W. Linn,Oscar,Foster,Oscar Foster,MALE,2023-06-11
13902,Concord,Jeremiah,Simmons,Jeremiah Simmons,MALE,2023-07-12
13903,El Cajon,Elijah,Hernandez,Elijah Hernandez,MALE,2022-09-29
13904,Imperial Beach,Natalie,Thompson,Natalie Thompson,FEMALE,2022-10-24
13905,La Jolla,Christian,Henderson,Christian Henderson,MALE,2022-10-25
13906,Olympia,Courtney,Evans,Courtney Evans,FEMALE,2022-10-06
13907,Bremerton,Misty,Xie,Misty Xie,FEMALE,2022-10-21
13908,Cliffside,Alyssa,Diaz,Alyssa Diaz,FEMALE,2023-05-07
13909,Haney,Riley,Price,Riley Price,FEMALE,2023-05-05
13910,Sedro Woolley,Isabelle,Butler,Isabelle Butler,FEMALE,2022-10-06
13911,Seattle,Andrea,Kelly,Andrea Kelly,FEMALE,2022-09-30
13912,Coronado,Caroline,Simmons,Caroline Simmons,FEMALE,2022-11-06
13913,Berkeley,Angela,Rogers,Angela Rogers,FEMALE,2023-07-08
13914,Chula Vista,Abigail,Bell,Abigail Bell,FEMALE,2023-04-26
13915,Glendale,Allison,King,Allison King,FEMALE,2022-11-17
13916,Westminster,Eduardo,Ward,Eduardo Ward,MALE,2023-12-14
13917,Novato,Samuel,Allen,Samuel Allen,MALE,2022-11-27
13918,Burnaby,Armando,Blanco,Armando Blanco,MALE,2023-12-16
13919,Glendale,Grace,Smith,Grace Smith,FEMALE,2024-01-04
13920,Sooke,Amanda,Rogers,Amanda Rogers,FEMALE,2023-04-07
13921,Concord,Joseph,Jones,Joseph Jones,MALE,2023-10-04
13922,Salem,Jackson,Foster,Jackson Foster,MALE,2023-11-14
13923,Grossmont,Steven,Howard,Steven Howard,MALE,2023-04-10
13924,San Diego,Hannah,Hall,Hannah Hall,FEMALE,2023-06-28
13925,Redwood City,Wyatt,Barnes,Wyatt Barnes,MALE,2022-10-31
13926,Ballard,Dalton,Hill,Dalton Hill,MALE,2023-05-05
13927,Bellflower,Gabriel,Gonzales,Gabriel Gonzales,MALE,2022-11-19
13928,Tacoma,Nathaniel,Morris,Nathaniel Morris,MALE,2023-12-11
13929,Lake Oswego,Robert,Hayes,Robert Hayes,MALE,2024-01-27
13930,W. Linn,Samantha,Coleman,Samantha Coleman,FEMALE,2023-10-28
13931,Redmond,Luke,Hernandez,Luke Hernandez,MALE,2023-07-29
13932,El Cajon,Timothy,Sanchez,Timothy Sanchez,MALE,2023-11-06
13933,Torrance,Isabella,Richardson,Isabella Richardson,FEMALE,2023-02-26
13934,Issaquah,Luis,Young,Luis Young,MALE,2023-12-06
13935,Oakland,Kimberly,Sanchez,Kimberly Sanchez,FEMALE,2023-03-02
13936,Langley,Nathan,Wilson,Nathan Wilson,MALE,2023-05-23
13937,Milwaukie,Victoria,Ware,Victoria Ware,FEMALE,2023-08-05
13938,Bellflower,Alejandro,Cai,Alejandro Cai,MALE,2022-11-27
13939,Burbank,Eduardo,Ramirez,Eduardo Ramirez,MALE,2022-11-20
13940,Long Beach,Emma,Simmons,Emma Simmons,FEMALE,2023-08-08
13941,Port Hammond,Brittany,Hayes,Brittany Hayes,FEMALE,2023-05-03
13942,Downey,Seth,Long,Seth Long,MALE,2023-03-07
13943,Los Angeles,Kelly,Bryant,Kelly Bryant,FEMALE,2023-09-04
13944,Newton,Andrew,Moore,Andrew Moore,MALE,2023-02-06
13945,Bellingham,Yolanda,Luo,Yolanda Luo,FEMALE,2023-03-15
13946,Portland,Jason,Powell,Jason Powell,MALE,2024-01-14
13947,Oregon City,Megan,Hughes,Megan Hughes,FEMALE,2022-12-05
13948,Berkeley,Susan,Ma,Susan Ma,FEMALE,2022-12-10
13949,Berkeley,Dwayne,Ramos,Dwayne Ramos,MALE,2022-12-25
13950,Bellingham,Meredith,Hernandez,Meredith Hernandez,FEMALE,2023-09-27
13951,Spokane,Dylan,Hughes,Dylan Hughes,MALE,2023-09-26
13952,Melton,Franklin,Ye,Franklin Ye,MALE,2023-09-05
13953,Newcastle,Theresa,Munoz,Theresa Munoz,FEMALE,2022-07-13
13954,Hawthorne,Eddie,Ramos,Eddie Ramos,MALE,2023-07-09
13955,Wollongong,Andres,Raji,Andres Raji,MALE,2022-07-07
13956,Silverwater,Dawn,Ma,Dawn Ma,FEMALE,2023-08-11
13957,Caloundra,Meredith,Munoz,Meredith Munoz,FEMALE,2022-07-18
13958,Warrnambool,Diane,Martin,Diane Martin,FEMALE,2022-07-02
13959,Melton,Ebony,Carlson,Ebony Carlson,FEMALE,2022-07-04
